,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI,genre_ids,id,popularity,release_date,vote_average,vote_count,genres_labels
652,436000.0,17500000.0,-10214865.0,Black Nativity,7018188.0,7285135.0,-58.37065714285714,"[18, 10402]",175541.0,1.779,2013-11-27,5.7,25.0,"Drama, Music"
653,63980.0,2500000.0,4416951.0,The Spectacular Now,6852971.0,6916951.0,176.67804,"[35, 18, 10749]",157386.0,13.679,2013-09-13,6.6,1801.0,"Comedy, Drama, Romance"
654,6300000.0,4500000.0,3500366.0,The Sweeney,26345.0,8000366.0,77.7859111111111,"[28, 80]",116613.0,6.4,2013-03-01,5.9,142.0,"Action, Crime"
655,0.0,3500000.0,-2609697.0,Believe,890303.0,890303.0,-74.56277142857142,[18],228406.0,1.327,2013-09-27,5.9,12.0,Drama
656,0.0,3500000.0,-2609697.0,Believe,890303.0,890303.0,-74.56277142857142,[18],423628.0,1.536,2016-12-02,6.5,11.0,Drama
657,7195371.0,3000000.0,8262769.0,Frances Ha,4067398.0,11262769.0,275.42563333333334,"[35, 18]",121986.0,9.42,2013-05-17,7.4,624.0,"Comedy, Drama"
659,3500000.0,46500000.0,-46477746.0,Mr. Nobody,3622.0,22254.0,-99.95214193548388,"[878, 18, 10749, 14]",31011.0,17.242,2011-12-20,7.9,3279.0,"Science Fiction, Drama, Romance, Fantasy"
660,99700.0,6500000.0,-3472044.0,The East,2274649.0,3027956.0,-53.416061538461534,"[18, 53]",87499.0,8.044,2013-05-31,6.6,438.0,"Drama, Thriller"
661,301829.0,7000000.0,-5066171.0,The Christmas Candle,1632000.0,1933829.0,-72.37387142857142,"[18, 10751]",226354.0,1.4,2013-11-22,6.0,15.0,"Drama, Family"
662,635000.0,5000000.0,-3924991.0,Ain't Them Bodies Saints,391611.0,1075009.0,-78.49982,"[80, 18, 10749, 37]",152748.0,8.166,2013-08-16,6.2,217.0,"Crime, Drama, Romance, Western"
663,0.0,15000000.0,-14471269.0,The Reluctant Fundamentalist,528731.0,528731.0,-96.47512666666667,[53],121677.0,7.46,2013-03-17,6.7,120.0,Thriller
665,2704.0,250000.0,-187625.0,The Canyons,59671.0,62375.0,-75.05,"[53, 18]",109729.0,6.937,2013-07-29,4.3,134.0,"Thriller, Drama"
666,858600000.0,210000000.0,894039076.0,Transformers: Age of Extinction,245439076.0,1104039076.0,425.7328933333333,"[878, 28, 12]",91314.0,20.961,2014-06-27,5.8,4805.0,"Science Fiction, Action, Adventure"
667,700900000.0,250000000.0,695577621.0,The Hobbit: The Battle of the Five Armies,255119788.0,945577621.0,278.23104839999996,"[28, 12, 14]",122917.0,53.783,2014-12-17,7.3,8392.0,"Action, Adventure, Fantasy"
668,440200000.0,170000000.0,600867516.0,Guardians of the Galaxy,333172112.0,770867516.0,353.45148,"[28, 878, 12]",118340.0,49.606,2014-08-01,7.9,17958.0,"Action, Science Fiction, Adventure"
669,517100000.0,180000000.0,578536735.0,Maleficent,241407328.0,758536735.0,321.4092972222222,"[14, 12, 28, 10751, 10749]",102651.0,19.274,2014-05-30,7.0,8143.0,"Fantasy, Adventure, Action, Family, Romance"
670,418200000.0,125000000.0,641575131.0,The Hunger Games: Mockingjay - Part 1,337135885.0,766575131.0,513.2601048,"[878, 12, 53]",131631.0,33.837,2014-11-21,6.8,10087.0,"Science Fiction, Adventure, Thriller"
671,513900000.0,200000000.0,547862775.0,X-Men: Days of Future Past,233921534.0,747862775.0,273.9313875,"[28, 12, 14, 878]",127585.0,41.867,2014-05-23,7.5,10062.0,"Action, Adventure, Fantasy, Science Fiction"
672,454500000.0,170000000.0,544401889.0,Captain America: The Winter Soldier,259746958.0,714401889.0,320.2364052941177,"[28, 12, 878]",100402.0,18.073,2014-04-04,7.7,11034.0,"Action, Adventure, Science Fiction"
673,502100000.0,170000000.0,540644566.0,Dawn of the Planet of the Apes,208545589.0,710644566.0,318.02621529411766,"[878, 28, 18, 53]",119450.0,27.641,2014-07-11,7.3,7080.0,"Science Fiction, Action, Drama, Thriller"
674,506100000.0,200000000.0,508996336.0,The Amazing Spider-Man 2,202853933.0,708996336.0,254.498168,"[28, 12, 14]",102382.0,20.847,2014-05-02,6.4,7220.0,"Action, Adventure, Fantasy"
675,489400000.0,165000000.0,501379375.0,Interstellar,188017894.0,666379375.0,303.8662878787879,"[12, 18, 878]",157336.0,28.44,2014-11-05,8.2,18597.0,"Adventure, Drama, Science Fiction"
676,435300000.0,165000000.0,487127828.0,Big Hero 6,222527828.0,652127828.0,295.2289866666667,"[12, 10751, 16, 28, 35]",177572.0,36.92,2014-11-07,7.8,10176.0,"Adventure, Family, Animation, Action, Comedy"
677,444500000.0,145000000.0,469586270.0,How to Train Your Dragon 2,177002924.0,614586270.0,323.8526,"[14, 28, 12, 16, 35, 10751]",82702.0,27.106,2014-06-13,7.7,5589.0,"Fantasy, Action, Adventure, Animation, Comedy, Family"
