,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI
3262,1802733.0,10000000.0,-3910900.0,Gotti,4286367.0,6089100.0,-39.109
3268,5929929.0,13000000.0,-3366889.0,Ben is Back,3703182.0,9633111.0,-25.899146153846154
3280,1700000.0,30000000.0,-29351401.0,Bilal: A New Breed of Hero,490973.0,648599.0,-97.83800333333333
3288,213131.0,6000000.0,-4572344.0,Mandy,1214525.0,1427656.0,-76.20573333333334
3290,1291971.0,8000000.0,-5544973.0,Lean on Pete,1163056.0,2455027.0,-69.3121625
3396,2015837654.0,425000000.0,2351345279.0,Avatar,760507625.0,2776345279.0,553.2577127058823
3397,107000000.0,350000000.0,-200237650.0,Dark Phoenix,42762350.0,149762350.0,-57.21075714285714
3398,696540365.0,317000000.0,999721747.0,Star Wars Ep. VIII: The Last Jedi,620181382.0,1316721747.0,315.3696362776025
3399,1116648995.0,306000000.0,1747311220.0,Star Wars Ep. VII: The Force Awakens,936662225.0,2053311220.0,571.0167385620915
3400,654000000.0,300000000.0,663420425.0,Pirates of the Caribbean: At Worldâs End,309420425.0,963420425.0,221.14014166666664
3401,558329927.0,258000000.0,636860230.0,Spider-Man 3,336530303.0,894860230.0,246.84505038759693
3402,633124489.0,250000000.0,685213767.0,Harry Potter and the Half-Blood Prince,302089278.0,935213767.0,274.0855068
3403,173965065.0,232000000.0,142085065.0,Superman Returns,200120000.0,374085065.0,61.2435625
3404,422323651.0,230000000.0,361692078.0,Quantum of Solace,169368427.0,591692078.0,157.2574252173913
3405,894656350.0,225000000.0,1292935897.0,The Avengers,623279547.0,1517935897.0,574.6381764444444
3406,25200000.0,60000000.0,-11414584.0,The Avengers,23385416.0,48585416.0,-19.024306666666664
3407,642900000.0,225000000.0,841215812.0,Pirates of the Caribbean: Dead Manâs Chest,423315812.0,1066215812.0,373.87369422222224
3408,275719798.0,225000000.0,192341288.0,The Chronicles of Narnia: Prince Caspian,141621490.0,417341288.0,85.4850168888889
3409,475192631.0,215000000.0,439213485.0,Men in Black 3,179020854.0,654213485.0,204.2853418604651
3410,434407829.0,210000000.0,626519699.0,Transformers: Revenge of the Fallen,402111870.0,836519699.0,298.34271380952384
3411,224898484.0,210000000.0,249260946.0,X-Men: The Last Stand,234362462.0,459260946.0,118.69568857142858
3412,332437332.0,207000000.0,343517357.0,King Kong,218080025.0,550517357.0,165.95041400966184
3413,38000000.0,23000000.0,67614445.0,King Kong,52614445.0,90614445.0,293.9758478260869
3414,650.0,672000.0,9328650.0,King Kong,10000000.0,10000650.0,1388.1919642857144
3415,297154830.0,205000000.0,162262558.0,The Golden Compass,70107728.0,367262558.0,79.15246731707317
3416,1548844451.0,200000000.0,2008208395.0,Titanic,659363944.0,2208208395.0,1004.1041975
3417,472503132.0,200000000.0,662316233.0,Guardians of the Galaxy Vol 2,389813101.0,862316233.0,331.1581165
3418,421586185.0,200000000.0,595110670.0,Spider-Man 2,373524485.0,795110670.0,297.555335
3419,691300000.0,200000000.0,825491110.0,Alice in Wonderland,334191110.0,1025491110.0,412.74555499999997
3421,255588055.0,200000000.0,290359051.0,Oz the Great and Powerful,234770996.0,490359051.0,145.17952549999998
3422,228000000.0,200000000.0,200062763.0,Tron: Legacy,172062763.0,400062763.0,100.0313815
3423,591565581.0,200000000.0,557677748.0,2012,166112167.0,757677748.0,278.838874
3424,240169323.0,200000000.0,165491792.0,Terminator Salvation,125322469.0,365491792.0,82.745896
3425,245600000.0,200000000.0,136359676.0,Prince of Persia: Sands of Time,90759676.0,336359676.0,68.179838
3426,329852780.0,195000000.0,214953905.0,The Mummy,80101125.0,409953905.0,110.23277179487178
3427,261000000.0,80000000.0,336385488.0,The Mummy,155385488.0,416385488.0,420.48186000000004
3428,206200000.0,190000000.0,161040419.0,The Great Gatsby,144840419.0,351040419.0,84.75811526315789
3429,0.0,7000000.0,19533200.0,The Great Gatsby,26533200.0,26533200.0,279.0457142857143
3430,177853834.0,190000000.0,125709697.0,Disneyâs A Christmas Carol,137855863.0,315709697.0,66.16299842105263
3431,266567421.0,186000000.0,399171547.0,Iron Man,318604126.0,585171547.0,214.60835860215056
3432,468275260.0,185000000.0,816996207.0,The Dark Knight,533720947.0,1001996207.0,441.61957135135134
3433,469534294.0,185000000.0,601635413.0,Indiana Jones and the Kingdom of the Crystal Skull,317101119.0,786635413.0,325.2083313513514
3434,372500000.0,182000000.0,437234314.0,Aladdin,246734314.0,619234314.0,240.23863406593406
3435,286700000.0,28000000.0,476050219.0,Aladdin,217350219.0,504050219.0,1700.1793535714285
3436,428828615.0,180000000.0,540539572.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",291710957.0,720539572.0,300.2997622222222
3437,568365278.0,180000000.0,622402853.0,Fantastic Beasts and Where to Find Them,234037575.0,802402853.0,345.7793627777778
3438,308699861.0,180000000.0,352508025.0,WALL-E,223808164.0,532508025.0,195.83779166666665
3439,116459914.0,180000000.0,76585882.0,Rush Hour 3,140125968.0,256585882.0,42.54771222222222
3440,567297448.0,178000000.0,609456552.0,Mission: ImpossibleâFallout,220159104.0,787456552.0,342.3913213483146
3441,696535598.0,175000000.0,948061550.0,Captain Marvel,426525952.0,1123061550.0,541.7494571428572
3442,598853424.0,175000000.0,787854547.0,The Jungle Book,364001123.0,962854547.0,450.2025982857143
3443,0.0,27000000.0,17342956.0,The Jungle Book,44342956.0,44342956.0,64.23317037037037
3444,438459213.0,175000000.0,556463377.0,Up,293004164.0,731463377.0,317.97907257142856
3445,323191984.0,175000000.0,349283695.0,Ralph Breaks The Internet,201091711.0,524283695.0,199.59068285714287
3446,183335854.0,175000000.0,206687380.0,Monsters vs. Aliens,198351526.0,381687380.0,118.10707428571428
3447,152267519.0,175000000.0,127469017.0,G.I. Joe: The Rise of Cobra,150201498.0,302469017.0,72.83943828571428
3448,107423654.0,175000000.0,46229335.0,Wild Wild West,113805681.0,221229335.0,26.416762857142857
3449,303268449.0,175000000.0,230760225.0,The Mummy: Tomb of the Dragon Emperor,102491776.0,405760225.0,131.8629857142857
3450,73841639.0,175000000.0,-868671.0,Evan Almighty,100289690.0,174131329.0,-0.4963834285714286
3451,176000000.0,175000000.0,89246220.0,Waterworld,88246220.0,264246220.0,50.997840000000004
3452,124140582.0,170000000.0,141365187.0,The Polar Express,187224605.0,311365187.0,83.15599235294118
3453,282700000.0,170000000.0,263058296.0,Terminator 3: Rise of the Machines,150358296.0,433058296.0,154.74017411764706
3454,180000000.0,170000000.0,130150546.0,Van Helsing,120150546.0,300150546.0,76.55914470588236
3455,231121104.0,170000000.0,175004422.0,Dumbo,113883318.0,345004422.0,102.94377764705882
3456,317265826.0,170000000.0,232976036.0,Alita: Battle Angel,85710210.0,402976036.0,137.04472705882353
3457,213700000.0,170000000.0,129276941.0,Godzilla: King of the Monsters,85576941.0,299276941.0,76.0452594117647
3458,75669764.0,163000000.0,13038324.0,Cowboys and Aliens,100368560.0,176038324.0,7.998971779141105
3459,755185541.0,160000000.0,1099199706.0,Beauty and the Beast,504014165.0,1259199706.0,686.99981625
3460,232373866.0,20000000.0,588431132.0,Beauty and the Beast,376057266.0,608431132.0,2942.15566
3461,484610992.0,160000000.0,647330936.0,Shrek the Third,322719944.0,807330936.0,404.581835
3462,550620594.0,160000000.0,629300444.0,Fast and Furious 6,238679850.0,789300444.0,393.3127775
3463,328400000.0,160000000.0,369076069.0,Godzilla,200676069.0,529076069.0,230.67254312499998
3464,239685706.0,125000000.0,251000000.0,Godzilla,136314294.0,376000000.0,200.8
3465,202122632.0,160000000.0,169631958.0,The Curious Case of Benjamin Button,127509326.0,329631958.0,106.01997375
3466,121000000.0,160000000.0,21674817.0,Poseidon,60674817.0,181674817.0,13.546760625000001
3467,231055623.0,155000000.0,135930148.0,Pacific Rim: Uprising,59874525.0,290930148.0,87.69686967741936
3468,133000000.0,155000000.0,12297191.0,Alexander,34297191.0,167297191.0,7.933671612903225
3469,250700000.0,151500000.0,297739855.0,Pearl Harbor,198539855.0,449239855.0,196.52795709570955
3470,389026399.0,151000000.0,557272592.0,Transformers,319246193.0,708272592.0,369.0546966887417
3471,650939197.0,150000000.0,793076457.0,Harry Potter and the Order of the Phoenix,292137260.0,943076457.0,528.717638
3472,606898042.0,150000000.0,747099794.0,Harry Potter and the Goblet of Fire,290201752.0,897099794.0,498.0665293333334
3473,457023240.0,150000000.0,588576929.0,The Matrix Reloaded,281553689.0,738576929.0,392.3846193333334
3474,329139674.0,150000000.0,435532684.0,I am Legend,256393010.0,585532684.0,290.35512266666666
3475,396287998.0,150000000.0,474234272.0,Hancock,227946274.0,624234272.0,316.15618133333334
3476,269366408.0,150000000.0,325825484.0,Charlie and the Chocolate Factory,206459076.0,475825484.0,217.21698933333334
3477,420104041.0,150000000.0,476549695.0,Ratatouille,206445654.0,626549695.0,317.69979666666666
3478,153798948.0,150000000.0,209142722.0,Batman Begins,205343774.0,359142722.0,139.42848133333334
3479,493816615.0,150000000.0,538858992.0,Mission: ImpossibleâRogue Nation,195042377.0,688858992.0,359.239328
3480,419505894.0,150000000.0,449680774.0,Madagascar: Escape 2 Africa,180174880.0,599680774.0,299.78718266666664
3481,194942603.0,150000000.0,224825760.0,X-Men Origins: Wolverine,179883157.0,374825760.0,149.88384
3482,224987342.0,150000000.0,252231063.0,Night at the Museum: Battle of the Smithsonian,177243721.0,402231063.0,168.154042
3483,271750627.0,150000000.0,261258433.0,PokÃ©mon: Detective Pikachu,139507806.0,411258433.0,174.17228866666667
3484,288029350.0,150000000.0,277300260.0,The Matrix Revolutions,139270910.0,427300260.0,184.86684
3485,174657158.0,150000000.0,160043823.0,Chicken Little,135386665.0,310043823.0,106.695882
3486,264000000.0,150000000.0,247501348.0,Mission: Impossible III,133501348.0,397501348.0,165.00089866666667
3487,357500000.0,150000000.0,340875846.0,Angels & Demons,133375846.0,490875846.0,227.250564
3488,350862688.0,150000000.0,334161265.0,Troy,133298577.0,484161265.0,222.77417666666665
3489,160963300.0,150000000.0,137594577.0,Bee Movie,126631277.0,287594577.0,91.729718
3490,173381071.0,150000000.0,142817841.0,G-Force,119436770.0,292817841.0,95.211894
3491,213961450.0,150000000.0,178015029.0,Bolt,114053579.0,328015029.0,118.676686
3492,112800000.0,150000000.0,45080579.0,Beowulf,82280579.0,195080579.0,30.053719333333333
3494,114691454.0,149000000.0,30357126.0,Flushed Away,64665672.0,179357126.0,20.373910067114092
3495,485315327.0,145000000.0,549713230.0,Mission: ImpossibleâGhost Protocol,209397903.0,694713230.0,379.1125724137931
3496,277100000.0,145000000.0,303191819.0,Tarzan,171091819.0,448191819.0,209.09780620689654
3497,53000000.0,145000000.0,-23328075.0,Sahara,68671925.0,121671925.0,-16.088327586206898
3498,100658084.0,144000000.0,85008658.0,Ghostbusters,128350574.0,229008658.0,59.033790277777776
3499,53000000.0,30000000.0,265212467.0,Ghostbusters,242212467.0,295212467.0,884.0415566666668
3500,271000000.0,142000000.0,289942139.0,Die Another Day,160942139.0,431942139.0,204.18460492957746
3501,329542879.0,140000000.0,494954103.0,Pirates of the Caribbean: The Curse of the Black Pearl,305411224.0,634954103.0,353.538645
3502,129109595.0,140000000.0,246839614.0,Star Trek,257730019.0,386839614.0,176.31401
3503,353021818.0,140000000.0,414600000.0,Armageddon,201578182.0,554600000.0,296.1428571428571
3504,251349000.0,140000000.0,301767803.0,Men in Black 2,190418803.0,441767803.0,215.54843071428573
3505,154955397.0,140000000.0,145400000.0,Lethal Weapon 4,130444603.0,285400000.0,103.85714285714285
3506,345700000.0,140000000.0,316810575.0,The Last Samurai,111110575.0,456810575.0,226.29326785714287
3507,92468919.0,140000000.0,63018919.0,Fun With Dick And Jane,110550000.0,203018919.0,45.01351357142857
3508,418000000.0,139000000.0,682706375.0,Spider-Man,403706375.0,821706375.0,491.1556654676259
3509,79466451.0,138000000.0,48976250.0,Watchmen,107509799.0,186976250.0,35.49003623188406
3510,44300000.0,138000000.0,-61583254.0,Stealth,32116746.0,76416746.0,-44.62554637681159
3511,130766946.0,137500000.0,128073859.0,The Incredible Hulk,134806913.0,265573859.0,93.14462472727273
3512,112898200.0,137000000.0,108075434.0,Hulk,132177234.0,245075434.0,78.88717810218978
3513,53000000.0,137000000.0,-51868170.0,Final Fantasy: The Spirits Within,32131830.0,85131830.0,-37.85997810218978
3514,537400000.0,136200000.0,693524737.0,"The Twilight Saga: Breaking Dawn, Part 2",292324737.0,829724737.0,509.1958421439061
3515,234800000.0,135000000.0,226730660.0,The World is Not Enough,126930660.0,361730660.0,167.94863703703703
3516,118985751.0,135000000.0,77912137.0,Master and Commander: The Far Side of the World,93926386.0,212912137.0,57.71269407407408
3517,100339718.0,135000000.0,28818556.0,Miami Vice,63478838.0,163818556.0,21.34707851851852
3518,372556181.0,132000000.0,474836535.0,War of the Worlds,234280354.0,606836535.0,359.7246477272727
3519,547149597.0,130000000.0,666907323.0,Harry Potter and the Prisoner of Azkaban,249757726.0,796907323.0,513.005633076923
3520,216572326.0,130000000.0,314043396.0,The Bourne Ultimatum,227471070.0,444043396.0,241.5718430769231
3521,416475940.0,130000000.0,501910531.0,Kung Fu Panda,215434591.0,631910531.0,386.0850238461539
3522,208600386.0,130000000.0,255997896.0,Home,177397510.0,385997896.0,196.92145846153846
3524,44777735.0,500000.0,44293168.0,Home,15433.0,44793168.0,8858.633600000001
3525,134731112.0,130000000.0,143271982.0,Bad Boys II,138540870.0,273271982.0,110.20921692307692
3526,165526808.0,130000000.0,85080810.0,Australia,49554002.0,215080810.0,65.44677692307692
3527,358466483.0,129000000.0,390258283.0,How to Train Your Dragon: The Hidden World,160791800.0,519258283.0,302.52580077519383
3528,408132918.0,127500000.0,561920051.0,"The Twilight Saga: Breaking Dawn, Part 1",281287133.0,689420051.0,440.721608627451
3529,218400000.0,127500000.0,228648063.0,Dinosaur,137748063.0,356148063.0,179.33181411764704
3530,389184326.0,127000000.0,488461394.0,Logan,226277068.0,615461394.0,384.6152708661417
3531,960500000.0,125000000.0,1216693157.0,Harry Potter and the Deathly Hallows: Part II,381193157.0,1341693157.0,973.3545256
3532,657176139.0,125000000.0,850047606.0,Harry Potter and the Sorcererâs Stone,317871467.0,975047606.0,680.0380848
3533,664300000.0,125000000.0,835431568.0,Harry Potter and the Deathly Hallows: Part I,296131568.0,960431568.0,668.3452543999999
3534,550284321.0,125000000.0,642820459.0,The Da Vinci Code,217536138.0,767820459.0,514.2563672
3535,191925842.0,125000000.0,281875536.0,X-Men 2,214949694.0,406875536.0,225.50042879999998
3536,293800000.0,125000000.0,360004754.0,Teenage Mutant Ninja Turtles,191204754.0,485004754.0,288.0038032
3537,66734085.0,13500000.0,188500000.0,Teenage Mutant Ninja Turtles,135265915.0,202000000.0,1396.2962962962963
3538,369578651.0,125000000.0,431319450.0,The Day After Tomorrow,186740799.0,556319450.0,345.05556
3539,330000000.0,125000000.0,368214888.0,Clash of the Titans,163214888.0,493214888.0,294.57191040000004
3540,14400000.0,15000000.0,29400000.0,Clash of the Titans,30000000.0,44400000.0,196.0
3541,130992619.0,125000000.0,113317814.0,Batman & Robin,107325195.0,238317814.0,90.6542512
3542,152978119.0,125000000.0,86856088.0,Total Recall,58877969.0,211856088.0,69.4848704
3543,142005161.0,65000000.0,196400000.0,Total Recall,119394839.0,261400000.0,302.1538461538462
3544,186111734.0,125000000.0,115759682.0,Assassinâs Creed,54647948.0,240759682.0,92.6077456
3545,29000000.0,125000000.0,-63301101.0,The 13th Warrior,32698899.0,61698899.0,-50.6408808
3546,85096578.0,123000000.0,222141403.0,How the Grinch Stole Christmas,260044825.0,345141403.0,180.60276666666667
3547,334178627.0,120000000.0,429588516.0,Mission: Impossible 2,215409889.0,549588516.0,357.99043
3548,146093000.0,120000000.0,208711434.0,The Perfect Storm,182618434.0,328711434.0,173.926195
3549,157558953.0,120000000.0,169480691.0,Fantastic Four: Rise of the Silver Surfer,131921738.0,289480691.0,141.23390916666668
3550,113742993.0,120000000.0,109545589.0,Ghost Rider,115802596.0,229545589.0,91.28799083333334
3551,327028047.0,120000000.0,308056280.0,Rampage,101028233.0,428056280.0,256.7135666666667
3552,126385672.0,120000000.0,107200000.0,Charlie's Angels: Full Throttle,100814328.0,227200000.0,89.33333333333333
3553,57167102.0,120000000.0,22531552.0,Power Rangers,85364450.0,142531552.0,18.77629333333333
3554,101043194.0,120000000.0,46000000.0,Stuart Little 2,64956806.0,166000000.0,38.333333333333336
3555,184374792.0,120000000.0,122981799.0,RoboCop,58607007.0,242981799.0,102.4848325
3556,0.0,13000000.0,40424681.0,RoboCop,53424681.0,53424681.0,310.9590846153846
3557,49500000.0,120000000.0,-12787249.0,The Chronicles of Riddick,57712751.0,107212751.0,-10.656040833333332
3558,49448696.0,120000000.0,-26605538.0,Speed Racer,43945766.0,93394462.0,-22.17128166666667
3559,127200000.0,120000000.0,43018913.0,The Island,35818913.0,163018913.0,35.84909416666667
3560,0.0,22000000.0,-6283172.0,The Island,15716828.0,15716828.0,-28.55987272727273
3561,19415557.0,120000000.0,-70371823.0,How Do You Know?,30212620.0,49628177.0,-58.643185833333334
3562,182328335.0,117000000.0,141751370.0,Knight and Day,76423035.0,258751370.0,121.1550170940171
3563,640117197.0,116000000.0,737628605.0,Venom,213511408.0,853628605.0,635.8867284482758
3564,0.0,25000000.0,-24118255.0,Venom,881745.0,881745.0,-96.47301999999999
3565,552500000.0,115000000.0,912044677.0,Star Wars Ep. I: The Phantom Menace,474544677.0,1027044677.0,793.082327826087
3566,468728300.0,115000000.0,733998877.0,Star Wars Ep. III: Revenge of the Sith,380270577.0,848998877.0,638.2598930434782
3567,346018875.0,115000000.0,541695615.0,Star Wars Ep. II: Attack of the Clones,310676740.0,656695615.0,471.03966521739136
3568,270334294.0,115000000.0,444757719.0,"Monsters, Inc.",289423425.0,559757719.0,386.7458426086956
3569,111036143.0,115000000.0,63200000.0,Dante's Peak,67163857.0,178200000.0,54.95652173913044
3570,117146287.0,115000000.0,50149302.0,The Huntsman: Winterâs War,48003015.0,165149302.0,43.60808869565218
3571,36714197.0,115000000.0,-37371735.0,Windtalkers,40914068.0,77628265.0,-32.497160869565214
3572,132000000.0,113500000.0,19499811.0,AstÃ©rix aux Jeux Olympiques,999811.0,132999811.0,17.18045022026432
3573,328583139.0,110000000.0,469446407.0,Night at the Museum,250863268.0,579446407.0,426.76946090909087
3574,299787811.0,110000000.0,376124090.0,Mr. and Mrs. Smith,186336279.0,486124090.0,341.9309909090909
3575,247758744.0,110000000.0,272288147.0,Live Free or Die Hard,134529403.0,382288147.0,247.53467909090907
3576,237457442.0,110000000.0,252989076.0,Ocean's Twelve,125531634.0,362989076.0,229.9900690909091
3577,214200000.0,110000000.0,229504276.0,Tomorrow Never Dies,125304276.0,339504276.0,208.6402509090909
3578,101969658.0,110000000.0,105300000.0,The Patriot,113330342.0,215300000.0,95.72727272727273
3579,224200000.0,110000000.0,220780051.0,300: Rise of an Empire,106580051.0,330780051.0,200.70913727272725
